E	i
2.4713968783617	2.08035364095122
2.47637351229787	2.07537909783423
2.4713968783617	2.09030272718519
2.47637351229787	2.09527727030218
2.4713968783617	2.1251245290041
2.47637351229787	2.1251245290041
2.4713968783617	2.14502270147204
2.47637351229787	2.09527727030218
2.4713968783617	2.10522635653615
2.47637351229787	2.04055729601532
2.4713968783617	2.07537909783423
2.47637351229787	2.05548092536628
2.4713968783617	2.04055729601532
2.47637351229787	2.03558275289834
2.4713968783617	2.0505063822493
2.46642024442554	2.08035364095122
2.4713968783617	2.07537909783423
2.47637351229787	2.159946330823
2.4713968783617	2.14004815835506
2.47637351229787	2.16492087393999
2.4713968783617	2.16989541705698
2.46642024442554	2.11020089965314
2.4713968783617	2.14004815835506
2.47637351229787	2.1251245290041
2.4713968783617	2.12014998588711
2.47637351229787	2.14999724458903
2.48135014623404	2.14004815835506
2.47637351229787	2.15497178770602
2.48135014623404	2.13507361523807
2.4863267801702	2.14502270147204
2.48135014623404	2.14502270147204
2.4863267801702	2.1251245290041
2.49130341410637	2.1251245290041
2.49628004804254	2.1251245290041
2.49130341410637	2.13507361523807
2.49628004804254	2.14502270147204
2.5012566819787	2.14502270147204
2.49628004804254	2.15497178770602
2.5012566819787	2.14502270147204
2.50623331591487	2.159946330823
2.5012566819787	2.16989541705698
2.50623331591487	2.159946330823
2.51120994985104	2.159946330823
2.5161865837872	2.15497178770602
2.51120994985104	2.16492087393999
2.5161865837872	2.14502270147204
2.52116321772337	2.13009907212108
2.5161865837872	2.1251245290041
2.52116321772337	2.12014998588711
2.52613985165954	2.11517544277012
2.52116321772337	2.0853281840682
2.52613985165954	2.11517544277012
2.5311164855957	2.1251245290041
2.53609311953187	2.10522635653615
2.5311164855957	2.11517544277012
2.53609311953187	2.12014998588711
2.54106975346804	2.16492087393999
2.53609311953187	2.18481904640794
2.54106975346804	2.16989541705698
2.53609311953187	2.16492087393999
2.54106975346804	2.14004815835506
2.5460463874042	2.14999724458903
2.54106975346804	2.15497178770602
2.5460463874042	2.14999724458903
2.54106975346804	2.16492087393999
2.5460463874042	2.14502270147204
2.55102302134037	2.11020089965314
2.54106975346804	2.11517544277012
2.55102302134037	2.1251245290041
2.5460463874042	2.14004815835506
2.55102302134037	2.159946330823
2.5460463874042	2.16989541705698
2.55102302134037	2.16492087393999
2.5460463874042	2.16492087393999
2.55102302134037	2.17486996017396
2.55599965527654	2.17486996017396
2.55102302134037	2.17486996017396
2.55599965527654	2.17486996017396
2.55102302134037	2.19476813264191
2.55599965527654	2.16989541705698
2.55102302134037	2.17486996017396
2.55599965527654	2.16989541705698
2.5609762892127	2.14999724458903
2.55599965527654	2.11517544277012
2.5609762892127	2.09527727030218
2.56595292314887	2.11020089965314
2.5609762892127	2.0853281840682
2.56595292314887	2.07537909783423
2.57092955708504	2.10025181341916
2.56595292314887	2.12014998588711
2.57092955708504	2.14004815835506
2.56595292314887	2.14502270147204
2.57092955708504	2.15497178770602
2.5759061910212	2.15497178770602
2.57092955708504	2.16492087393999
2.5759061910212	2.16492087393999
2.57092955708504	2.14999724458903
2.58088282495737	2.15497178770602
2.58585945889354	2.14004815835506
2.58088282495737	2.14502270147204
2.58585945889354	2.14502270147204
2.5908360928297	2.17486996017396
2.58585945889354	2.16989541705698
2.5908360928297	2.159946330823
2.58585945889354	2.159946330823
2.5908360928297	2.14004815835506
2.59581272676587	2.12014998588711
2.5908360928297	2.15497178770602
2.59581272676587	2.16492087393999
2.60078936070204	2.12014998588711
2.59581272676587	2.12014998588711
2.60078936070204	2.10522635653615
2.6057659946382	2.17984450329095
2.60078936070204	2.19476813264191
2.6057659946382	2.20471721887589
2.60078936070204	2.20969176199287
2.6057659946382	2.1997426757589
2.61074262857437	2.16492087393999
2.61571926251054	2.13507361523807
2.61074262857437	2.14004815835506
2.61571926251054	2.13507361523807
2.6206958964467	2.15497178770602
2.62567253038287	2.15497178770602
2.6206958964467	2.15497178770602
2.62567253038287	2.13507361523807
2.63064916431904	2.14004815835506
2.62567253038287	2.14004815835506
2.63064916431904	2.159946330823
2.62567253038287	2.15497178770602
2.63064916431904	2.17984450329095
2.62567253038287	2.18481904640794
2.63562579825521	2.14999724458903
2.63064916431904	2.159946330823
2.63562579825521	2.17486996017396
2.64060243219137	2.22461539134383
2.64557906612754	2.22461539134383
2.64060243219137	2.18979358952492
2.64557906612754	2.17984450329095
2.65055570006371	2.16989541705698
2.65553233399987	2.14502270147204
2.65055570006371	2.1251245290041
2.65553233399987	2.13009907212108
2.65055570006371	2.13507361523807
2.65553233399987	2.1251245290041
2.66050896793604	2.18979358952492
2.65553233399987	2.20969176199287
2.66050896793604	2.20471721887589
2.66548560187221	2.17984450329095
2.67046223580837	2.17486996017396
2.67543886974454	2.19476813264191
2.68041550368071	2.18979358952492
2.67543886974454	2.17984450329095
2.68041550368071	2.18481904640794
2.68539213761687	2.17486996017396
2.69036877155304	2.18481904640794
2.68539213761687	2.14999724458903
2.69036877155304	2.13009907212108
2.69534540548921	2.14004815835506
2.70032203942537	2.11517544277012
2.70529867336154	2.11517544277012
2.71027530729771	2.14999724458903
2.71525194123387	2.14502270147204
2.71027530729771	2.16492087393999
2.71525194123387	2.13009907212108
2.72022857517004	2.13009907212108
2.71525194123387	2.13507361523807
2.72022857517004	2.13507361523807
2.72520520910621	2.14004815835506
2.73018184304237	2.11020089965314
2.73515847697854	2.10522635653615
2.74013511091471	2.10522635653615
2.74511174485087	2.1251245290041
2.75008837878704	2.14004815835506
2.75506501272321	2.15497178770602
2.76004164665937	2.17486996017396
2.76501828059554	2.15497178770602
2.76004164665937	2.159946330823
2.76501828059554	2.16492087393999
2.76004164665937	2.15497178770602
2.76501828059554	2.14004815835506
2.76004164665937	2.159946330823
2.76501828059554	2.14502270147204
2.76999491453171	2.13009907212108
2.76004164665937	2.11020089965314
2.76501828059554	2.14004815835506
2.76004164665937	2.14004815835506
2.76501828059554	2.14502270147204
2.76004164665937	2.16492087393999
2.76501828059554	2.16492087393999
2.76999491453171	2.18481904640794
2.77497154846787	2.17486996017396
2.76999491453171	2.19476813264191
2.77497154846787	2.17486996017396
2.77994818240404	2.159946330823
2.77497154846787	2.14502270147204
2.77994818240404	2.14004815835506
2.77497154846787	2.159946330823
2.77994818240404	2.159946330823
2.78492481634021	2.13507361523807
2.78990145027637	2.14502270147204
2.78492481634021	2.14004815835506
2.78990145027637	2.16492087393999
2.78492481634021	2.15497178770602
2.78990145027637	2.17984450329095
2.79487808421254	2.19476813264191
2.78990145027637	2.20969176199287
2.79487808421254	2.22958993446082
2.78990145027637	2.21964084822685
2.79487808421254	2.21466630510986
2.79985471814871	2.18481904640794
2.80483135208488	2.18481904640794
2.80980798602104	2.1997426757589
2.81478461995721	2.20969176199287
2.81976125389338	2.1997426757589
2.82473788782954	2.22958993446082
2.82971452176571	2.22958993446082
2.83469115570188	2.21964084822685
2.83966778963804	2.17486996017396
2.84464442357421	2.16989541705698
2.84962105751038	2.16989541705698
2.84464442357421	2.16492087393999
2.84962105751038	2.16492087393999
2.85459769144654	2.16492087393999
2.85957432538271	2.1997426757589
2.85459769144654	2.21466630510986
2.85957432538271	2.20471721887589
2.86455095931888	2.23953902069479
2.85957432538271	2.22461539134383
2.86455095931888	2.24451356381178
2.86952759325504	2.23953902069479
2.86455095931888	2.21466630510986
2.86952759325504	2.22958993446082
2.87450422719121	2.21964084822685
2.86952759325504	2.22461539134383
2.87450422719121	2.23456447757781
2.87948086112738	2.23953902069479
2.88445749506354	2.22461539134383
2.87948086112738	2.22958993446082
2.88445749506354	2.22958993446082
2.87948086112738	2.24451356381178
2.88445749506354	2.22461539134383
2.87948086112738	2.22461539134383
2.88445749506354	2.23456447757781
2.88943412899971	2.23456447757781
2.88445749506354	2.22461539134383
2.89441076293588	2.20471721887589
2.88943412899971	2.19476813264191
2.88445749506354	2.20471721887589
2.88943412899971	2.18979358952492
2.89441076293588	2.1997426757589
2.88943412899971	2.21466630510986
2.89441076293588	2.21466630510986
2.89938739687204	2.22958993446082
2.89441076293588	2.23456447757781
2.89938739687204	2.22461539134383
2.90436403080821	2.23456447757781
2.90934066474438	2.22958993446082
2.90436403080821	2.23953902069479
2.90934066474438	2.23953902069479
2.91431729868054	2.26441173627973
2.91929393261671	2.26938627939671
2.91431729868054	2.25943719316274
2.91929393261671	2.26938627939671
2.92427056655288	2.27933536563069
2.91929393261671	2.26441173627973
2.92427056655288	2.2743608225137
2.91929393261671	2.25446265004575
2.92427056655288	2.26441173627973
2.92924720048904	2.25943719316274
2.92427056655288	2.26441173627973
2.91929393261671	2.26938627939671
2.92427056655288	2.2743608225137
2.92924720048904	2.28928445186466
2.93422383442521	2.29425899498165
2.92924720048904	2.29425899498165
2.93422383442521	2.29425899498165
2.92924720048904	2.28928445186466
2.93422383442521	2.30918262433261
2.93920046836138	2.31415716744959
2.93422383442521	2.29923353809863
2.93920046836138	2.30420808121562
2.94417710229754	2.32410625368357
2.93920046836138	2.32908079680055
2.94417710229754	2.31913171056658
2.93920046836138	2.33405533991754
2.94417710229754	2.32410625368357
2.94915373623371	2.34400442615151
2.95413037016988	2.34400442615151
2.94915373623371	2.33902988303453
2.95413037016988	2.36887714173645
2.95910700410604	2.36887714173645
2.96408363804221	2.37882622797042
2.95910700410604	2.35892805550247
2.96408363804221	2.37882622797042
2.95910700410604	2.37385168485343
2.96408363804221	2.36390259861946
2.96906027197838	2.38877531420439
2.97403690591455	2.39374985732138
2.96906027197838	2.38877531420439
2.97403690591455	2.38877531420439
2.96906027197838	2.38380077108741
2.97403690591455	2.38877531420439
2.97901353985071	2.39374985732138
2.97403690591455	2.38380077108741
2.97901353985071	2.40369894355536
2.97403690591455	2.38877531420439
2.97901353985071	2.41862257290632
2.97403690591455	2.40867348667234
2.97901353985071	2.41364802978933
2.97403690591455	2.39872440043837
2.97901353985071	2.40867348667234
2.97403690591455	2.40867348667234
2.97901353985071	2.39374985732138
2.97403690591455	2.41862257290632
2.97901353985071	2.40369894355536
2.97403690591455	2.40867348667234
2.96906027197838	2.37882622797042
2.97403690591455	2.37882622797042
2.97901353985071	2.39872440043837
2.98399017378688	2.41364802978933
2.98896680772305	2.42857165914029
2.98399017378688	2.41862257290632
2.98896680772305	2.43852074537426
2.98399017378688	2.42857165914029
2.98896680772305	2.42857165914029
2.98399017378688	2.43852074537426
2.98896680772305	2.44349528849125
2.99394344165921	2.45841891784221
2.99892007559538	2.47831709031016
2.99394344165921	2.47334254719317
2.99892007559538	2.46836800407618
3.00389670953155	2.47831709031016
3.00887334346771	2.51313889212906
3.01384997740388	2.51811343524605
3.00887334346771	2.52308797836304
3.01384997740388	2.50816434901208
3.00887334346771	2.52806252148002
3.01384997740388	2.51313889212906
3.00887334346771	2.52806252148002
3.01384997740388	2.53303706459701
3.00887334346771	2.52308797836304
3.01384997740388	2.538011607714
3.00887334346771	2.50816434901208
3.01384997740388	2.53303706459701
3.00887334346771	2.52806252148002
3.01384997740388	2.52308797836304
3.01882661134005	2.52806252148002
3.01384997740388	2.54796069394797
3.01882661134005	2.54796069394797
3.01384997740388	2.55293523706496
3.01882661134005	2.55293523706496
3.01384997740388	2.55790978018194
3.01882661134005	2.53303706459701
3.02380324527621	2.5728334095329
3.01882661134005	2.56288432329893
3.02380324527621	2.55790978018194
3.02877987921238	2.5728334095329
3.02380324527621	2.59770612511784
3.02877987921238	2.59273158200085
3.02380324527621	2.58278249576688
3.02877987921238	2.59273158200085
3.03375651314855	2.58775703888386
3.02877987921238	2.60268066823483
3.03375651314855	2.60765521135181
3.02877987921238	2.59273158200085
3.03375651314855	2.6126297544688
3.03873314708471	2.62257884070277
3.03375651314855	2.6126297544688
3.03873314708471	2.62755338381976
3.04370978102088	2.63750247005373
3.04868641495705	2.64247701317072
3.04370978102088	2.64745155628771
3.04868641495705	2.65740064252168
3.04370978102088	2.66237518563867
3.04868641495705	2.66734972875565
3.05366304889321	2.66734972875565
3.04868641495705	2.66237518563867
3.04370978102088	2.64247701317072
3.04868641495705	2.64247701317072
3.05366304889321	2.66237518563867
3.05863968282938	2.66734972875565
3.05366304889321	2.68227335810661
3.05863968282938	2.68227335810661
3.06361631676555	2.70217153057456
3.06859295070171	2.70714607369155
3.06361631676555	2.71709515992552
3.06859295070171	2.69719698745757
3.06361631676555	2.70714607369155
3.06859295070171	2.71212061680853
3.07356958463788	2.70714607369155
3.06859295070171	2.70714607369155
3.07356958463788	2.71709515992552
3.07854621857405	2.70714607369155
3.07356958463788	2.71709515992552
3.07854621857405	2.73201878927648
3.07356958463788	2.72704424615949
3.07854621857405	2.73699333239347
3.08352285251021	2.76684059109539
3.08849948644638	2.77678967732936
3.09347612038255	2.80663693603128
3.08849948644638	2.79171330668032
3.09347612038255	2.79668784979731
3.08849948644638	2.78673876356333
3.09347612038255	2.78673876356333
3.09845275431871	2.79171330668032
3.09347612038255	2.76684059109539
3.09845275431871	2.76684059109539
3.09347612038255	2.75689150486141
3.09845275431871	2.77181513421237
3.09347612038255	2.79171330668032
3.09845275431871	2.78673876356333
3.09347612038255	2.81658602226526
3.09845275431871	2.8016623929143
3.10342938825488	2.82156056538224
3.09845275431871	2.82653510849923
3.10342938825488	2.82653510849923
3.09845275431871	2.82156056538224
3.10342938825488	2.82653510849923
3.10840602219105	2.81658602226526
3.10342938825488	2.82653510849923
3.10840602219105	2.8016623929143
3.10342938825488	2.78673876356333
3.10840602219105	2.81161147914827
3.10342938825488	2.81161147914827
3.10840602219105	2.80663693603128
3.11338265612721	2.81658602226526
3.10840602219105	2.82156056538224
3.11338265612721	2.82653510849923
3.11835929006338	2.84643328096718
3.11338265612721	2.84145873785019
3.11835929006338	2.85638236720115
3.12333592399955	2.84643328096718
3.11835929006338	2.8364841947332
3.12333592399955	2.82156056538224
3.11835929006338	2.83150965161622
3.12333592399955	2.81161147914827
3.12831255793571	2.82653510849923
3.12333592399955	2.81161147914827
3.12831255793571	2.81658602226526
3.12333592399955	2.79171330668032
3.12831255793571	2.8016623929143
3.12333592399955	2.81658602226526
3.12831255793571	2.82156056538224
3.13328919187188	2.83150965161622
3.12831255793571	2.82653510849923
3.13328919187188	2.81658602226526
3.13826582580805	2.84643328096718
3.13328919187188	2.84643328096718
3.13826582580805	2.86633145343512
3.13328919187188	2.84145873785019
3.13826582580805	2.85140782408416
3.13328919187188	2.82156056538224
3.13826582580805	2.82156056538224
3.13328919187188	2.8016623929143
3.13826582580805	2.81161147914827
3.14324245974422	2.8016623929143
3.13826582580805	2.81161147914827
3.14324245974422	2.85140782408416
3.13826582580805	2.84643328096718
3.14324245974422	2.86633145343512
3.13826582580805	2.85638236720115
3.14324245974422	2.89120416902006
3.14821909368038	2.90612779837102
3.14324245974422	2.911102341488
3.14821909368038	2.90115325525403
3.15319572761655	2.92105142772198
3.14821909368038	2.90612779837102
3.15319572761655	2.93100051395595
3.15817236155272	2.911102341488
3.15319572761655	2.90115325525403
3.15817236155272	2.90115325525403
3.16314899548888	2.89617871213704
3.15817236155272	2.8762805396691
3.16314899548888	2.86633145343512
3.16812562942505	2.87130599655211
3.16314899548888	2.85638236720115
3.16812562942505	2.84643328096718
3.17310226336122	2.85638236720115
3.16812562942505	2.87130599655211
3.17310226336122	2.85638236720115
3.17807889729738	2.8762805396691
3.17310226336122	2.86135691031814
3.17807889729738	2.86633145343512
3.18305553123355	2.82653510849923
3.17807889729738	2.80663693603128
3.18305553123355	2.79668784979731
3.17807889729738	2.82653510849923
3.18305553123355	2.81658602226526
3.18803216516972	2.82653510849923
3.18305553123355	2.84643328096718
3.18803216516972	2.86633145343512
3.18305553123355	2.8762805396691
3.18803216516972	2.86633145343512
3.18305553123355	2.8762805396691
3.18803216516972	2.86633145343512
3.19300879910588	2.86135691031814
3.18803216516972	2.86633145343512
3.19300879910588	2.84643328096718
3.19798543304205	2.85638236720115
3.19300879910588	2.86633145343512
3.19798543304205	2.84643328096718
3.20296206697822	2.8364841947332
3.20793870091438	2.8364841947332
3.21291533485055	2.87130599655211
3.21789196878672	2.88622962590307
3.21291533485055	2.88622962590307
3.21789196878672	2.86135691031814
3.22286860272288	2.88125508278608
3.22784523665905	2.88125508278608
3.23282187059522	2.87130599655211
3.23779850453138	2.84643328096718
3.24277513846755	2.82156056538224
3.24775177240372	2.84643328096718
3.24277513846755	2.85638236720115
3.24775177240372	2.85638236720115
3.24277513846755	2.84145873785019
3.24775177240372	2.85140782408416
3.24277513846755	2.85140782408416
3.24775177240372	2.86633145343512
3.25272840633988	2.8762805396691
3.25770504027605	2.85638236720115
3.26268167421222	2.8364841947332
3.26765830814838	2.78673876356333
3.27263494208455	2.77181513421237
3.26765830814838	2.75689150486141
3.27263494208455	2.78176422044635
3.27761157602072	2.77181513421237
3.28258820995688	2.78673876356333
3.27761157602072	2.82156056538224
3.28258820995688	2.82653510849923
3.27761157602072	2.81658602226526
3.28258820995688	2.82156056538224
3.27761157602072	2.82653510849923
3.28258820995688	2.8364841947332
3.27761157602072	2.86135691031814
3.28258820995688	2.86135691031814
3.27761157602072	2.86633145343512
3.28258820995688	2.87130599655211
3.28756484389305	2.8762805396691
3.29254147782922	2.82653510849923
3.29751811176538	2.82653510849923
3.30249474570155	2.82156056538224
3.30747137963772	2.84643328096718
3.30249474570155	2.8364841947332
3.30747137963772	2.81161147914827
3.31244801357388	2.8364841947332
3.30747137963772	2.84643328096718
3.31244801357388	2.82653510849923
3.30747137963772	2.80663693603128
3.31244801357388	2.78176422044635
3.31742464751005	2.78176422044635
3.31244801357388	2.78176422044635
3.31742464751005	2.7618660479784
3.31244801357388	2.77678967732936
3.31742464751005	2.77181513421237
3.32240128144622	2.80663693603128
3.32737791538239	2.8364841947332
3.33235454931855	2.81161147914827
3.32737791538239	2.82156056538224
3.33235454931855	2.82156056538224
3.33733118325472	2.81658602226526
3.34230781719089	2.88125508278608
3.34728445112705	2.86135691031814
3.34230781719089	2.86135691031814
3.34728445112705	2.84643328096718
3.34230781719089	2.85638236720115
3.34728445112705	2.8762805396691
3.34230781719089	2.87130599655211
3.34728445112705	2.86633145343512
3.34230781719089	2.86135691031814
3.34728445112705	2.85140782408416
3.34230781719089	2.86633145343512
3.34728445112705	2.8762805396691
3.34230781719089	2.87130599655211
3.34728445112705	2.85638236720115
3.34230781719089	2.85140782408416
3.34728445112705	2.86135691031814
3.34230781719089	2.86633145343512
3.34728445112705	2.88125508278608
3.34230781719089	2.86135691031814
3.35226108506322	2.88125508278608
3.34728445112705	2.8762805396691
3.35226108506322	2.8762805396691
3.35723771899939	2.85140782408416
3.36221435293555	2.85638236720115
3.36719098687172	2.85638236720115
3.36221435293555	2.84643328096718
3.36719098687172	2.85638236720115
3.36221435293555	2.83150965161622
3.36719098687172	2.8364841947332
3.37216762080789	2.84145873785019
3.36719098687172	2.8364841947332
3.37216762080789	2.82653510849923
3.37714425474405	2.86135691031814
3.38212088868022	2.89617871213704
3.38709752261639	2.89120416902006
3.39207415655255	2.86135691031814
3.38709752261639	2.85638236720115
3.39705079048872	2.86633145343512
3.40202742442489	2.8364841947332
3.40700405836105	2.81658602226526
3.40202742442489	2.82653510849923
3.40700405836105	2.8364841947332
3.41198069229722	2.81658602226526
3.41695732623339	2.83150965161622
3.41198069229722	2.81658602226526
